Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_signal,Daily_Return,Target,vader_sentiment,finbert_sentiment
2014-09-10,1026.3780517578125,1043.193930410694,1022.8451656581163,1041.3189247652676,1258768,998.6388397216796,978.7011694335938,1006.2806053580896,73.08814364905065,16.921817743770816,14.032796350199266,-0.0118192593306463,0,-0.9022,-1.0
2014-09-11,1025.66796875,1035.9508210431777,1022.9639737205532,1030.2666299095674,1075622,1001.1375549316406,980.3972473144532,1008.127020919224,73.49191884735251,16.399805168841,14.506198113927612,-0.0006918337805416,1,-0.7887,-1.0
2014-09-12,1029.3189697265625,1035.9308320126609,1023.6346840277964,1030.26630249056,1196210,1003.2602630615236,982.4351733398438,1010.145301758018,71.68779029496378,16.095176532267374,14.823993797595566,0.0035596324422728,0,-0.6796,0.0
2014-09-15,1009.8589477539062,1033.6616850000603,1008.1615538978376,1031.8458503872153,1151544,1004.415887451172,983.9997253417968,1010.1180299481028,55.628128278315685,14.120720132207111,14.683339064517876,-0.018905725576811,0,-0.6597,0.0
2014-09-16,1006.9177856445312,1016.4506728235322,1004.2137909371128,1012.8980296952168,1535608,1005.6642578125,985.3789916992188,1009.813244776334,52.68304219233117,12.178238851272909,14.182319021868883,-0.0029124484324435,1,-0.34,-1.0
2014-09-17,1022.8447265625,1028.1934438555224,1010.9236624297891,1010.9236624297891,1657700,1008.6780700683594,987.1342114257812,1011.0543382797784,56.03130892467141,11.788093660507002,13.703473949596509,0.0158175187140763,1,-0.8836,0.0
2014-09-18,1043.0162353515625,1046.7662463468066,1018.8187767079332,1023.0424540282604,1483078,1012.7458465576173,988.6873120117187,1014.0983284770912,66.41150706075092,12.95721031005428,13.554221221688062,0.0197209882059552,1,-0.6705,-1.0
2014-09-19,1071.3978271484375,1081.582086507385,1042.8977637052958,1043.2925016930724,3587864,1018.306707763672,991.11140625,1019.555423588648,70.95032251194485,15.989582981557987,14.041293573662047,0.0272110738403881,1,-0.4588,-1.0
2014-09-22,1074.3980712890625,1079.213856348118,1056.4177333766097,1071.319095145864,999584,1023.3909393310548,993.9935144042968,1024.7785328934494,71.41383857421361,18.422491781201188,14.91753321516988,0.0028003082184795,0,0.1779,0.0
2014-09-23,1061.134765625,1098.3388253961334,1059.200587803572,1075.2664065418282,2055990,1026.6702056884765,996.9699548339844,1028.2410312488353,60.36766187211087,19.06063250537011,15.746153073209928,-0.0123448710664094,0,-0.7889,-1.0
2014-09-24,1043.2926025390625,1068.5360800231151,1039.2465377732565,1063.0295038356774,2442132,1028.8254760742188,999.2586535644532,1029.6745142288569,56.96690615551055,17.920078666962013,16.180938191960344,-0.0168142291289726,1,0.9062,1.0
2014-09-25,1069.1873779296875,1075.6610425361348,1050.003072714172,1050.3780545372535,2473158,1031.9567138671875,1001.8185241699218,1033.4376441051263,61.70718847379708,18.88794502225369,16.722339558019016,0.0248202424972676,0,0.3182,-1.0
2014-09-26,1059.476806640625,1075.6215525150922,1053.989986913437,1069.7399947824492,1612712,1035.147198486328,1004.3932824707032,1035.9175643466026,54.58583884339521,18.656365169041464,17.10914468022351,-0.0090821978350188,1,0.6454,0.0
2014-09-29,1092.6151123046875,1095.5756475335909,1056.0426723256062,1063.9768489161129,2089534,1039.7024688720703,1007.6110180664062,1041.317330818801,63.07397231103212,20.90583137497947,17.868482019174703,0.0312779906613878,0,-0.8807,0.0
2014-09-30,1080.239990234375,1096.0491691719797,1069.009617651672,1094.58865792622,2788954,1043.6241973876954,1010.73564453125,1045.0242507631417,63.04372889292505,21.44280135550457,18.583345886440675,-0.0113261494655783,1,-0.9631,-1.0
2014-10-01,1095.635009765625,1106.0560561139914,1080.3980819357582,1086.3191528999655,2142022,1046.9636932373046,1013.7084838867188,1049.8443230490925,65.8187864821229,22.84723464922922,19.436123638998385,0.0142514808472418,0,-0.5859,-1.0
2014-10-07,1078.1676025390625,1120.937404147667,1075.8978591912876,1081.4241908206527,3457674,1049.8571166992188,1016.157021484375,1052.5417782386132,60.39473540659341,22.29379537525074,20.00765798624886,-0.0159427246034233,0,-0.4888,0.0
2014-10-08,1059.1614990234375,1081.5628914516567,1045.7601566600886,1080.7931712504756,1962442,1051.526885986328,1017.6928198242188,1053.1722278371678,60.5116335843214,20.089972354502837,20.024120859899657,-0.0176281530541875,1,-0.9081,-1.0
2014-10-09,1068.180908203125,1074.9901394937597,1060.4637601327536,1068.9506281181823,1685176,1052.7772216796875,1018.9919885253906,1054.601625967259,62.73172078104107,18.853881861361742,19.790073060192075,0.0085156127634959,0,-0.8591,0.0
2014-10-10,1057.3056640625,1076.6280686283417,1053.3582843198735,1068.1609583547229,2344362,1053.7097961425782,1020.003448486328,1054.859153404901,57.31528076494519,16.803034998123394,19.19266544777834,-0.0101810882942282,1,-0.9413,-1.0
2014-10-13,1072.3260498046875,1075.582639873663,1053.9509677775363,1057.8983496793248,2209532,1056.0071960449218,1021.2334606933592,1056.5226673477378,56.36092260479232,16.202965976465748,18.594725553515826,0.0142062851384665,0,-0.4703,0.0
2014-10-14,1065.476806640625,1079.8847438612445,1057.4241898659534,1077.634756501108,2369406,1057.9976379394532,1022.1010998535156,1057.3754425184889,48.58252009545525,15.001798872603786,17.876140217333415,-0.0063872766732748,0,-0.903,-1.0
2014-10-15,1065.476806640625,1065.476806640625,1065.476806640625,1065.476806640625,0,1059.8055297851563,1022.9233386230468,1058.1470010063113,47.83314090943862,13.88975286390746,17.078862746648227,0.0,0,-0.9217,-1.0
2014-10-16,1057.14794921875,1088.9243604091253,1051.680788993261,1077.6348142822944,3848014,1062.1699798583984,1023.697412109375,1058.0518532170197,49.00787261886391,12.195793685390072,16.102248934396595,-0.0078170236742508,0,0.8118,-1.0
2014-10-17,963.61474609375,991.325434125173,959.2134554128183,976.9766675500928,9892812,1060.0048278808597,1023.1033325195312,1049.0578430148034,35.597627380882514,3.268296145977501,13.53545837671278,-0.0884769281292392,0,-0.7906,0.0
2014-10-20,956.5687255859376,984.3188294778053,954.456838492437,982.8977339644002,3399242,1056.6910278320313,1022.2921545410156,1040.2493556406257,28.154772898404545,-4.325503233342033,9.963266054701815,-0.0073120721080444,1,-0.9477,-1.0
2014-10-21,960.5553588867188,964.6409355151784,953.2922186267646,957.575164244588,1950732,1052.5679840087892,1021.5792553710936,1032.6594511878727,30.375917891025864,-9.907745637779612,5.989063716205532,0.0041676391817422,1,-0.7269,0.0
2014-10-22,967.8384399414062,982.5029186396432,965.173958342042,980.9239665807607,2067664,1047.3900146484375,1021.146632080078,1026.486021545352,22.417209438001265,-13.587402074070155,2.073770558150395,0.007582156496559,1,0.25,0.0
2014-10-27,969.930419921875,994.6213006321352,965.1146356867024,994.3450033116446,2797208,1042.1666320800782,1021.0467565917968,1021.0997737716876,24.453856391850596,-16.14860000065289,-1.5707035536102625,0.0021614970992425,1,-0.7717,-1.0
2014-10-28,978.3975830078124,980.8843551520966,968.4698651174303,980.8843551520966,2289958,1038.0297729492188,1021.0459704589844,1017.0328984608424,21.94937733692143,-17.295763714047098,-4.71571558569763,0.00872966030555,1,0.2928,-1.0
2014-10-29,991.2327880859376,994.3772792619736,978.1603069271522,978.9513787483628,2425016,1035.4267822265624,1021.3832067871094,1014.5757450918036,28.72816423672053,-16.973544979402277,-7.16728146443856,0.0131185985135684,1,0.4404,-1.0
2014-10-30,1011.860107421875,1018.4655388616546,992.3997568518896,997.4626366226044,4111292,1032.5604187011718,1022.1065356445312,1014.3171129327628,38.51705877297739,-14.882179528259371,-8.710261077202722,0.0208097629374917,1,-0.7772,0.0
2014-10-31,1031.4986572265625,1036.3043812841977,1012.9677559041334,1012.9677559041334,3170070,1031.1615112304687,1022.9992126464844,1015.9534504845532,41.53159058462546,-11.507439893762012,-9.26969684051458,0.0194083645166371,0,-0.4404,0.0
2014-11-03,1024.5767822265625,1047.7749314943514,1020.6807137490276,1047.7749314943514,2541632,1027.7595947265625,1023.7558190917968,1016.7747201742684,42.303777396703865,-9.284446563101596,-9.272646785031984,-0.0067105031611104,1,0.5423,-1.0
2014-11-05,1028.195556640625,1043.423688562404,1024.4379656469391,1043.423688562404,2310642,1025.157373046875,1024.68072265625,1017.86241888535,39.03469846687118,-7.148302301626472,-8.847777888350883,0.0035319699575842,0,-0.9508,-1.0
2014-11-07,1017.6546630859376,1034.6033198625016,1011.3853799260114,1030.2920168225758,2126740,1021.2583557128906,1025.7824462890626,1017.8426326187392,38.33148368887611,-6.234091869771987,-8.325040684635105,-0.0102518372955502,0,0.5574,-1.0
2014-11-10,1016.3892211914062,1021.2741302706644,1009.0125121303116,1018.5449700208324,1541964,1018.169436645508,1026.8770166015624,1017.7042124828027,38.096227652240046,-5.547733285178765,-7.769579204743837,-0.001243488523596,1,-0.9371,-1.0
2014-11-11,1020.75927734375,1026.019923093857,1010.7522017258226,1019.691349936763,1249940,1016.2493255615234,1028.088590087891,1017.9951710409885,41.0029777193193,-4.598157455636169,-7.135294854922304,0.0042995892333659,1,0.9187,0.0
2014-11-12,1025.1307373046875,1032.7448076020214,1018.5055073057086,1020.4831879024188,1320582,1014.0968170166016,1029.1369360351562,1018.6747487803882,77.20394850489735,-3.4530666811260744,-6.398849220163058,0.0042825571689273,0,-0.836,-1.0
2014-11-13,1023.82470703125,1030.3312521671137,1014.6087028143368,1026.4154860491944,1645540,1012.4227691650392,1029.70244140625,1019.165220994756,81.33301562098356,-2.620749353324072,-5.643229246795261,-0.0012740133779144,1,0.0,-1.0
2014-11-14,1030.944580078125,1032.8035795901233,1018.5049946988668,1022.5394417723576,1457174,1010.3536956787108,1030.317589111328,1020.2870647169816,81.86252271736421,-1.3708157126649212,-4.7887465399691935,0.0069541914724056,1,-0.7506,-1.0
2014-11-17,1035.6314697265625,1038.2815404403184,1025.3277421738726,1026.4550579014674,1570552,1008.8614288330078,1030.8989660644531,1021.748436622656,81.4259595530338,-0.0020182078553716,-3.831400873546429,0.0045462091163837,0,-0.25,-1.0
2014-11-18,1022.7965698242188,1038.93435767267,1020.3837621506184,1036.3040825020332,1467026,1006.7274169921876,1031.441555175781,1021.8482588323286,72.28675159465112,0.0465578302884068,-3.055809132779462,-0.0123933081192796,0,-0.8689,0.0
2014-11-19,1018.010498046875,1027.6022433902988,1011.5632437192564,1027.6022433902988,1865746,1004.7705444335936,1031.771571044922,1021.4827578051426,67.23449522652245,-0.2977094933505668,-2.504189204893683,-0.0046793975640397,1,-0.25,1.0
2014-11-20,1030.54931640625,1032.4479086383965,1012.7897875209428,1023.6472320874128,1795386,1008.1172729492188,1032.3464489746093,1022.3462395766768,67.14977465964658,0.4362057147269524,-1.916110220969556,0.0123169833547214,1,-0.959,0.0
2014-11-21,1037.154296875,1044.2146504677792,1023.112774113028,1031.5575031893818,2001594,1012.146551513672,1032.5126330566409,1023.7565307479456,62.571088135334094,1.5331325309302883,-1.226261670589587,0.0064091842705626,1,-0.696,-1.0
2014-11-24,1051.2149658203125,1054.1023950712934,1037.0943639313064,1037.0943639313064,1942766,1016.6795318603516,1033.1309497070313,1026.3716198024567,60.374085211937945,3.496725336631016,-0.2816642691454664,0.0135569692838162,0,-0.5267,0.0
2014-11-25,1042.6329345703125,1059.7991589787837,1034.7222142776698,1052.125798921484,2371684,1020.4192565917969,1033.4682861328124,1027.9203164470146,59.337435721328845,4.310697545238327,0.6368080937312922,-0.0081639165432761,0,-0.9186,0.0
2014-11-26,1039.1915283203125,1050.6818659591156,1034.3264172547472,1040.2792520860678,1584800,1023.8823120117188,1033.3886328125,1028.9937651968526,55.69683255629226,4.624772166851244,1.4344009083552829,-0.003300688224872,1,-0.9349,-1.0
2014-11-27,1049.47509765625,1055.289454271688,1038.4000958872816,1039.191167442208,1732418,1027.4361877441406,1033.6050512695313,1030.9443682882238,66.52971852813823,5.638479784179936,2.275216683520213,0.0098957401553871,0,-0.9349,-1.0
2014-11-28,1045.4014892578125,1064.743158094255,1042.3756779438386,1051.4730045624271,1989768,1030.1446228027344,1033.9855200195314,1032.3212369519945,64.64373184309352,6.04347875988492,3.028869098793155,-0.0038815674688564,1,0.296,1.0
2014-12-01,1065.158203125,1067.946750063439,1046.2911631871525,1048.3677263122756,1896354,1032.809527587891,1034.7753247070314,1035.448567063709,69.39715215188524,7.867948251510597,3.9966849293366433,0.018898685404795,0,0.5859,0.0
2014-12-02,1051.0576171875,1072.2780806216658,1047.9131259437834,1065.1782301867618,1436572,1033.7874755859375,1035.21009765625,1036.935143265975,60.43955719876412,8.082879621712664,4.813923867811848,-0.0132380203204849,0,0.9217,-1.0
2014-12-03,1042.375732421875,1057.4257984699937,1035.7109128590266,1056.8324945290776,3094670,1034.677423095703,1035.8604333496094,1037.453294614156,57.05083355448865,7.466588552998246,5.344456804849128,-0.0082601416170282,1,-0.8733,-1.0
2014-12-04,1043.40380859375,1054.894144706319,1040.2197255891049,1053.7075371194728,1285308,1035.4378356933594,1036.5901538085936,1038.02001023126,54.965410549052805,6.980661871243456,5.671697818127994,0.0009862817599239,0,-0.7184,-1.0
2014-12-05,1020.0676879882812,1048.0914560637782,1017.3780235055872,1044.5711272404335,2359676,1035.5584869384766,1036.5346130371097,1036.3102652557382,44.60001296012137,4.658827506797024,5.4691237558618,-0.0223653780188133,0,-0.4767,-1.0
2014-12-08,993.9025268554688,1026.415555186244,989.4922440831498,1026.415555186244,3232574,1034.4341522216796,1035.5523388671877,1032.271433027141,40.823774603681656,0.6993851365157298,4.515176031992587,-0.025650416576192,1,-0.9475,-1.0
2014-12-09,994.713623046875,1012.176496622698,992.439291333088,995.1684507630748,2487940,1033.131869506836,1034.0186547851563,1028.6944987433062,42.40969691763252,-2.3460094475699407,3.142938936080081,0.000816072169544,0,-0.1779,-1.0
2014-12-10,991.9642944335938,1001.4571545928678,987.3365444192212,994.7726375239258,2087970,1031.473547363281,1032.3699792480468,1025.196384047143,36.57213861659534,-4.924586866387813,1.529433775586503,-0.0027639398411574,0,-0.9908,-1.0
2014-12-11,985.734619140625,997.8973463947392,983.6976481620118,989.0769742895658,1938822,1029.56904296875,1030.8619763183594,1021.4381207227128,32.05872155773044,-7.385673336224045,-0.2535876467756066,-0.0062801406541813,0,0.6732,-1.0
2014-12-12,969.33984375,996.750501864552,958.2450420647782,988.839783595786,2380786,1026.4888061523438,1029.3829211425782,1016.476380058645,21.890113777142982,-10.53755309918006,-2.310380737256497,-0.0166320377435035,0,-0.9531,-1.0
2014-12-15,932.930908203125,943.3533199876204,930.3995165370566,943.3137277627372,3487788,1021.353778076172,1026.657791748047,1008.5196684533572,18.378463777417466,-15.791305001541105,-5.006565590113419,-0.0375605478116146,1,-0.323,0.0
2014-12-16,966.3143310546876,972.7219955179178,927.5320034520756,929.509683630012,3339140,1018.5296661376954,1024.7945422363282,1004.5001125106268,32.08551159261039,-17.064469426895357,-7.418146357469807,0.0357833817681749,1,-0.936,-1.0
2014-12-17,966.7293701171876,976.973711706503,951.3627611668284,970.407776879816,2287076,1015.965609741211,1022.276827392578,1000.902898949347,28.6224781353245,-17.83438750528512,-9.50139458703287,0.0004295073033295,1,-0.4019,-1.0
2014-12-18,973.2951049804688,976.380304108224,963.0507644794504,971.0801620278468,1481444,1013.102899169922,1020.1379296875,998.2735852380254,31.60800560700116,-17.71059646643664,-11.143234962913624,0.0067916989658494,1,-0.9726,-1.0
2014-12-19,993.012939453125,998.2339954204976,976.1828630798564,977.4881512133016,1903130,1010.8958312988282,1018.08548828125,997.7725713537492,31.594438226356274,-15.838846361640435,-12.082357242658986,0.0202588447961544,1,-0.9456,-1.0
2014-12-22,994.1396484375,1000.3100455896256,978.7137521235436,999.12343818086,1643954,1008.0420654296876,1016.4049291992188,997.4265786950588,34.449814540479935,-14.101995889196132,-12.486284971966416,0.0011346367601166,1,-0.6486,0.0
2014-12-23,995.4450073242188,1003.3359278454186,986.7037233922658,988.83957825475,1266476,1005.6826690673828,1015.1305993652344,997.2378576121216,36.63987272908608,-12.476377905415234,-12.48430355865618,0.0013130538438643,0,-0.9654,-1.0
2014-12-24,980.8896484375,997.0869242410768,975.2532606635322,994.773000107308,3288972,1002.767575073242,1013.384774169922,995.6808853097766,33.47624861580397,-12.221675887371587,-12.431778024399264,-0.0146219618156947,1,-0.9199,-1.0
2014-12-26,990.8175659179688,992.79524569026,974.996127739638,983.3023827832616,626206,999.834698486328,1012.0550122070312,995.2177120343664,41.67878643919,-11.09087404131867,-12.163597227783145,0.0101213398431549,1,0.8176,-1.0
2014-12-29,997.897705078125,1003.4550050204638,991.6087214981364,992.0042574859698,778920,997.4595092773436,1010.5664453125,995.4729494671052,51.27501896253968,-9.51372902617834,-11.633623587462184,0.0071457545805586,1,-0.5423,-1.0
2014-12-30,1000.72607421875,1005.6306829631123,995.1687730053358,998.7285977100448,701342,994.2379028320312,1009.2714306640624,995.9732470625,51.89441813201311,-7.944030646674719,-10.895704999304693,0.0028343277334259,1,-0.8979,-1.0
2014-12-31,1011.8797607421876,1015.103339842614,998.7281914879404,1001.7737987388048,1573792,992.2790100097656,1008.1994897460936,997.488153127232,55.95939730813025,-5.733926944092218,-9.8633493882622,0.0111455939949851,0,-0.9062,-1.0
2015-01-01,1006.8565673828124,1015.3407942859076,1005.0568594781812,1015.3407942859076,366830,990.5030517578124,1007.193662109375,998.380383056335,56.36638649773128,-4.337730898724544,-8.758225690354669,-0.0049642196180412,1,-0.9062,-1.0
2015-01-02,1020.2650146484376,1024.8136773054223,1008.8538623574802,1009.0120380842156,925740,989.3461120605468,1008.3266674804688,1000.4646336841544,65.6307934638113,-2.1247925525465234,-7.43153906279304,0.0133171374155891,0,-0.7024,0.0
2015-01-05,1004.76025390625,1028.353936033753,998.5898541101448,1020.8783447818251,1754242,988.5807403564452,1009.290498046875,1000.8737403719728,75.29274065082504,-1.6036417986208562,-6.265959609958603,-0.0151967974198646,0,-0.2023,-1.0
2015-01-06,967.71826171875,1000.349976508706,965.1076859089972,1000.349976508706,2423784,987.2715270996092,1009.4337561035156,997.7160757383326,50.48193851502089,-4.131974438865882,-5.839162575740059,-0.0368664982949815,0,-0.4295,-1.0
2015-01-07,956.2869873046876,980.5926455182674,952.2327449181904,976.973531185161,2636332,985.3501953125,1009.2027270507812,993.7704482684616,46.667412055192,-6.9776703417308,-6.066864128938208,-0.0118126058650164,1,-0.0258,0.0
2015-01-08,966.610595703125,968.667362950627,957.4143865611888,966.0567875353978,1565408,984.0825103759764,1009.1363305664064,991.1837956431916,47.91667221490278,-8.304150845333993,-6.514321472217365,0.0107955127858998,1,-0.9856,-1.0
2015-01-09,993.7047729492188,996.710787583384,969.0628692465324,971.0405485715252,3197642,984.4810180664062,1009.4424743652344,991.423888719956,50.20614210729428,-7.087423130858042,-6.628941803945501,0.0280300850896271,0,-0.8625,0.0
2015-01-12,992.6765747070312,999.914902053371,981.0280600545384,995.5640065143727,1596006,985.6478546142578,1009.4713500976562,991.5431921472964,49.5637992898068,-6.13539958891181,-6.530233360938762,-0.0010347119890909,0,-0.6105,-1.0
2015-01-13,988.0089721679688,1000.8638874371236,980.9685112121128,996.7503531775424,1468432,988.4017578125,1008.9943273925782,991.2065997683128,47.82659421505001,-5.691937476954308,-6.362574184141872,-0.0047020375598568,1,-0.8481,-1.0
2015-01-14,997.5216674804688,1001.4177344243597,989.037442386945,995.1682483685478,1787096,989.962124633789,1008.3147875976564,991.8080347885184,55.00885789900707,-4.520782777677482,-5.994215902848994,0.0096281466873995,1,-0.9201,-1.0
2015-01-15,1004.3052978515624,1021.1748662928452,998.0360148633376,1001.8924901015888,5009920,991.8409210205078,1007.9093579101562,992.998250318332,54.140344105925976,-3.010548236929821,-5.397482369665161,0.006800484232315,0,0.6369,-1.0
2015-01-16,1001.556396484375,1006.639072470956,982.6300577178368,1006.1248563819536,5293830,993.2539855957032,1007.3765747070312,993.8133118579552,51.153793444334426,-2.0122933840178803,-4.720444572535705,-0.0027371172621193,0,0.7506,-1.0
2015-01-19,993.1911010742188,1009.0125443410324,990.026812420856,1003.0795031159772,1135074,993.2628936767578,1006.8873034667968,993.7540536880756,47.70397658987156,-1.8745697754637831,-4.15126961312132,-0.0083522959261403,0,0.7506,-1.0
2015-01-20,989.017822265625,1000.7059286107004,982.2146234081112,996.750569209077,2058566,993.006802368164,1006.3398754882812,993.3029840287944,42.72408919512577,-2.078215174855359,-3.736658725468128,-0.004201889046408,1,-0.5283,-1.0
2015-01-21,994.2982788085938,997.541654247428,984.1923160908656,997.541654247428,2310480,992.9494659423827,1005.810655517578,993.3977740078228,46.00980429801997,-1.7928500493002275,-3.347896990234548,0.0053390913935933,0,-0.6369,0.0
2015-01-22,994.19921875,997.244825676769,987.0597768870113,995.3660302689495,2113214,993.6149444580078,1005.1920251464844,993.4741020785063,40.95282764651744,-1.556744271282355,-2.9896664464441094,-9.962811030150842e-05,0,-0.9788,-1.0
2015-01-23,990.2639770507812,1001.5169570377752,987.2974570243468,994.3775128608744,3150380,993.5872650146484,1004.520810546875,993.16837588539,44.5291045364019,-1.6679428511628205,-2.725321727387852,-0.0039582023652829,1,-0.6862,-1.0
2015-01-27,991.6314086914062,996.7638313338174,986.677314102272,995.713601984785,2738736,993.2739501953124,1003.7345471191406,993.0219980573914,62.35044753046535,-1.6269734839975172,-2.5056520787097853,0.0013808758798814,1,-0.6124,-1.0
2015-01-28,1006.5133666992188,1008.613825060276,991.9680699115104,992.0077413657224,3121980,993.563314819336,1003.1521850585938,994.306890308994,75.04768108310483,-0.3891692272306954,-2.082355508413967,0.0150075500608146,1,-0.8625,0.0
2015-01-29,1008.5146484375,1018.0463433541412,995.9312513822124,1005.8791094904042,3734392,993.3950592041016,1002.8665466308594,995.6600101307564,72.789000034521,0.7447018160504513,-1.5169440435210837,0.0019883310092982,0,-0.91,0.0
2015-01-30,983.7042236328124,1020.5428279137404,978.9284601735684,1014.8753280029212,5817402,992.2374420166016,1002.180421142578,994.521363797619,44.42278824846904,-0.3546034970353275,-1.2844759342239322,-0.0246009563104776,1,-0.9337,-1.0
2015-02-02,996.4462280273438,999.3196013840774,975.7777949306828,983.6845064017728,3181802,991.0465026855468,1001.498359375,994.70468420045,51.85936704089632,-0.1953853319743075,-1.0666578137740073,0.0129530849704753,1,-0.7556,0.0
2015-02-03,1013.9046020507812,1016.5798120825776,993.6324936247964,995.4357059422354,2345054,991.5037200927734,1001.0333654785156,996.5332478052436,61.34181067345025,1.32427566339868,-0.5884711183394699,0.0175206383770449,0,-0.5688,-1.0
2015-02-04,996.4857177734376,1019.2348653597792,991.6505442204748,1017.7684737487416,2245418,992.9420928955078,999.9387805175782,996.5287211355476,49.575660784636334,1.1102611657016723,-0.2487246615312414,-0.0171800031700332,1,-0.8402,-1.0
2015-02-05,1011.5863037109376,1027.161994296569,998.3490035037108,998.7453310160188,4530168,995.7070587158204,999.3178479003906,997.9627766189182,52.79215690680367,2.134538586557824,0.2279279880865715,0.0151538408109259,1,-0.7655,0.0
2015-02-06,1020.840576171875,1028.3906345322769,1010.9720599512724,1011.824125387478,2136416,998.4185577392578,998.950828857422,1000.1416146715808,57.043751911688254,3.6509424762886056,0.9125308857269784,0.0091482777366485,0,-0.9153,-1.0
2015-02-09,995.9312133789062,1018.204893543208,990.8186279624724,1015.1927662103494,2076432,998.5298797607422,997.879951171875,999.7406240722784,50.89293670241543,2.8103303440027503,1.2920907773821328,-0.024400835325706,0,-0.6908,0.0
2015-02-10,967.4947509765624,1001.2222568994744,964.2647208456888,994.7819356032384,3799054,997.2707885742188,996.32181640625,996.6695885393532,43.9438435814366,-0.1487312087615464,1.003926380153397,-0.0285526369897246,1,-0.7964,-1.0
2015-02-11,974.9262084960938,985.7658068816218,969.912703142446,973.0040777235184,2937522,996.616650390625,994.517176513672,994.598790439995,44.61428556884013,-1.872566512545859,0.4286278016135458,0.0076811347162661,1,-0.7269,-1.0
2015-02-12,975.817626953125,982.81286474972,969.8133045763368,982.81286474972,3107980,995.5314483642578,993.0123767089844,992.8101082031504,44.91206896085677,-3.1306996341800186,-0.283237685545167,0.0009143445414256,1,0.5423,-1.0
2015-02-13,1006.1764526367188,1009.7434001793008,975.0647435153076,978.9289366864384,4158326,995.6250061035156,992.2883911132812,994.0830933872996,53.84242845133228,-1.658952314442331,-0.5583806113245999,0.0311111675430435,1,-0.9836,-1.0
2015-02-16,1024.42724609375,1028.4697668659203,1012.6166683400488,1014.5983056557828,2364392,996.7685485839844,991.9088598632812,996.973012692676,57.3222611445265,0.9689352610065498,-0.25291743685837,0.0181387602633757,1,-0.9836,-1.0
2015-02-18,1044.5804443359375,1047.4934899072975,1016.6790295061276,1024.5263326643976,2660014,999.3380157470704,992.3991149902344,1001.507053801558,58.30370787142154,4.6244420786295,0.7225544662392039,0.0196726495893522,1,-0.8002,-1.0
2015-02-19,1062.57373046875,1065.0507770342672,1044.3228320220924,1044.719159472575,2618002,1003.0158111572266,993.7725390625,1007.322927769862,61.023046613449615,8.871104808688074,2.352264534728978,0.0172253714210122,0,-0.25,-1.0
2015-02-20,1060.393798828125,1069.608410916414,1047.1960770013611,1069.608410916414,1801588,1006.3205871582032,995.086142578125,1012.3772964420776,67.22750671011747,11.923269326049422,4.266465492993067,-0.002051558003098,1,-0.8442,-1.0
2015-02-23,1068.75634765625,1078.803286919769,1058.5905875689582,1058.5905875689582,1614892,1010.0484436035156,996.621983642578,1017.7467298910462,66.56973369633779,14.845786511683857,6.382329696731225,0.0078862671937225,1,0.7003,0.0
2015-02-24,1071.9666748046875,1081.9739429584238,1061.7612429251346,1067.7061546996315,2199922,1014.133578491211,998.3466247558594,1022.9105341685358,64.23429443738348,17.222419674529874,8.550347692290956,0.0030037970351965,0,-0.9325,-1.0
2015-02-25,1059.066162109375,1078.8032879042214,1057.3421958071865,1074.047358640867,1767994,1017.5053161621094,1000.1411511230468,1026.3539273057586,65.68959238074248,17.859086585116074,10.41209547085598,-0.012034434463798,0,-0.926,0.0
2015-02-26,1052.823974609375,1067.2106795683303,1040.498249679513,1061.7611774444551,1991994,1019.8208465576172,1002.539012451172,1028.8748841918173,60.81929967390194,17.656425058252125,11.86096138833521,-0.0058940486660127,1,-0.9062,-1.0
2015-02-27,1055.162353515625,1060.47310228092,1036.911456331303,1054.0129459329455,2877376,1022.1532318115236,1004.3159729003906,1031.3784526988466,59.34390228988149,17.482969187182107,12.98536294810459,0.0022210540058393,1,-0.765,0.0
2015-03-02,1057.9561767578125,1073.6309426151313,1051.2781190457897,1062.0383677660066,2176038,1025.8658294677734,1006.1405090332032,1033.9096645139862,69.19764554129765,17.37070368714876,13.862431095913426,0.002647766225623,1,0.4767,-1.0
2015-03-03,1100.2047119140625,1105.7532947551276,1060.6313877330515,1062.949941409768,3424308,1031.053753662109,1008.678701171875,1040.2234785520886,87.84032133434505,20.455043166115047,15.18095350995375,0.0399341069927148,0,0.7964,0.0
2015-03-04,1088.3153076171875,1114.5125938933302,1076.2867293699285,1104.9610625042676,3862994,1034.7742889404296,1010.5847485351562,1044.8036527487648,81.52969780985377,21.690000042863858,16.48276281653577,-0.010806538245224,0,-0.875,0.0
2015-03-05,1068.6767578125,1098.104060638237,1062.57335593026,1089.9001046569206,2173514,1038.383840942383,1012.0754907226562,1047.077281802454,73.38310568140041,20.84377140013794,17.354964533256204,-0.0180449081872101,0,-0.8892,-1.0
2015-03-09,1048.9996337890625,1062.07844113243,1034.4147626118029,1046.30458746941,2883174,1040.2545074462892,1013.1465832519532,1047.2603629440357,61.39650308962729,18.37355078758401,17.558681784121767,-0.0184126059443036,0,-0.9709,-1.0
2015-03-10,1047.374267578125,1061.4637242102383,1028.5685541889743,1049.831477794057,3037052,1041.5811920166016,1014.4762756347656,1047.2712110044251,56.69973611916978,16.09914872060699,17.266775171418814,-0.0015494440213162,0,0.6369,-1.0
