date,vader_sentiment,finbert_sentiment
2015-01-05,-0.2023,-1.0
2015-01-06,-0.4295,-1.0
2015-01-07,-0.0258,0.0
2015-01-08,-0.9856,-1.0
2015-01-09,-0.8625,0.0
2015-01-12,-0.6105,-1.0
2015-01-13,-0.8481,-1.0
2015-01-14,-0.9201,-1.0
2015-01-15,0.6369,-1.0
2015-01-16,0.7506,-1.0
2015-01-20,-0.5283,-1.0
2015-01-21,-0.6369,0.0
2015-01-22,-0.9788,-1.0
2015-01-23,-0.6862,-1.0
2015-01-26,-0.4019,-1.0
2015-01-27,-0.6124,-1.0
2015-01-28,-0.8625,0.0
2015-01-29,-0.91,0.0
2015-01-30,-0.9337,-1.0
2015-02-02,-0.7556,0.0
2015-02-03,-0.5688,-1.0
2015-02-04,-0.8402,-1.0
2015-02-05,-0.7655,0.0
2015-02-06,-0.9153,-1.0
2015-02-09,-0.6908,0.0
2015-02-10,-0.7964,-1.0
2015-02-11,-0.7269,-1.0
2015-02-12,0.5423,-1.0
2015-02-13,-0.9836,-1.0
2015-02-17,-0.7579,-1.0
2015-02-18,-0.8002,-1.0
2015-02-19,-0.25,-1.0
2015-02-20,-0.8442,-1.0
2015-02-23,0.7003,0.0
2015-02-24,-0.9325,-1.0
2015-02-25,-0.926,0.0
2015-02-26,-0.9062,-1.0
2015-02-27,-0.765,0.0
2015-03-02,0.4767,-1.0
2015-03-03,0.7964,0.0
2015-03-04,-0.875,0.0
2015-03-05,-0.8892,-1.0
2015-03-06,0.0,0.0
2015-03-09,-0.9709,-1.0
2015-03-10,0.6369,-1.0
2015-03-11,0.5921,-1.0
2015-03-12,-0.9136,-1.0
2015-03-13,-0.2263,-1.0
2015-03-16,0.1779,0.0
2015-03-17,-0.1531,-1.0
2015-03-18,0.5859,1.0
2015-03-19,0.2484,0.0
2015-03-20,0.5574,0.0
2015-03-23,-0.872,-1.0
2015-03-24,0.6892,-1.0
2015-03-25,0.9741,0.0
2015-03-26,0.5667,0.0
2015-03-27,-0.0516,0.0
2015-03-30,-0.9485,-1.0
2015-03-31,0.2815,-1.0
2015-04-01,0.6326,-1.0
2015-04-02,-0.9737,-1.0
2015-04-06,-0.3612,-1.0
2015-04-07,-0.9877,-1.0
2015-04-08,-0.875,-1.0
2015-04-09,-0.8773,-1.0
2015-04-10,0.8683,0.0
2015-04-13,-0.6597,1.0
2015-04-14,-0.9136,0.0
2015-04-15,-0.9231,-1.0
2015-04-16,-0.9716,-1.0
2015-04-17,-0.9742,-1.0
2015-04-20,-0.9081,-1.0
2015-04-21,-0.6854,-1.0
2015-04-22,0.0,-1.0
2015-04-23,-0.4293,1.0
2015-04-24,-0.6249,0.0
2015-04-27,-0.6908,0.0
2015-04-28,-0.6933,0.0
2015-04-29,0.4228,-1.0
2015-04-30,-0.9274,-1.0
2015-05-01,-0.8519,-1.0
2015-05-04,-0.9287,-1.0
2015-05-05,-0.8295,-1.0
2015-05-06,-0.3814,0.0
2015-05-07,-0.4401,0.0
2015-05-08,0.8074,-1.0
2015-05-11,-0.9522,-1.0
2015-05-12,-0.7325,-1.0
2015-05-13,-0.5574,0.0
2015-05-14,-0.9022,-1.0
2015-05-15,-0.9118,-1.0
2015-05-18,-0.4023,-1.0
2015-05-19,-0.93,-1.0
2015-05-20,0.8779,-1.0
2015-05-21,0.6486,0.0
2015-05-22,0.701,0.0
2015-05-26,0.296,-1.0
2015-05-27,-0.875,-1.0
2015-05-28,-0.7906,-1.0
2015-05-29,-0.0772,0.0
2015-06-01,-0.9009,-1.0
2015-06-02,-0.7096,0.0
2015-06-03,-0.34,-1.0
2015-06-04,-0.3716,-1.0
2015-06-05,0.2023,-1.0
2015-06-08,-0.2996,0.0
2015-06-09,-0.9471,-1.0
2015-06-10,-0.2263,-1.0
2015-06-11,0.6249,0.0
2015-06-12,0.6486,0.0
2015-06-15,0.235,-1.0
2015-06-16,-0.9408,0.0
2015-06-17,-0.7351,-1.0
2015-06-18,-0.8979,-1.0
2015-06-19,-0.926,-1.0
2015-06-22,-0.8436,-1.0
2015-06-23,-0.4019,-1.0
2015-06-24,-0.8665,-1.0
2015-06-25,-0.2023,0.0
2015-06-26,-0.4767,0.0
2015-06-29,0.5994,-1.0
2015-06-30,-0.7717,-1.0
2015-07-01,-0.3397,0.0
2015-07-02,-0.7579,-1.0
2015-07-06,-0.7125,-1.0
2015-07-07,-0.9607,-1.0
2015-07-08,-0.8221,-1.0
2015-07-09,-0.1386,-1.0
2015-07-10,-0.9231,0.0
2015-07-13,-0.7906,-1.0
2015-07-14,0.4215,0.0
2015-07-15,-0.5574,0.0
2015-07-16,0.8122,0.0
2015-07-17,-0.929,-1.0
2015-07-20,-0.8885,-1.0
2015-07-21,-0.8442,0.0
2015-07-22,-0.878,-1.0
2015-07-23,-0.8591,-1.0
2015-07-24,-0.0772,-1.0
2015-07-27,-0.9277,-1.0
2015-07-28,-0.7964,-1.0
2015-07-29,-0.9094,-1.0
2015-07-30,-0.4767,-1.0
2015-07-31,-0.6705,-1.0
2015-08-03,-0.9578,0.0
2015-08-04,-0.8225,-1.0
2015-08-05,-0.4404,1.0
2015-08-06,-0.8212,-1.0
2015-08-07,-0.98,-1.0
2015-08-10,-0.9735,-1.0
2015-08-11,-0.4404,-1.0
2015-08-12,-0.1531,-1.0
2015-08-13,-0.7096,-1.0
2015-08-14,-0.7717,-1.0
2015-08-17,-0.9186,0.0
2015-08-18,-0.9062,-1.0
2015-08-19,-0.5434,0.0
2015-08-20,-0.6908,-1.0
2015-08-21,-0.9698,-1.0
2015-08-24,-0.5267,-1.0
2015-08-25,-0.806,0.0
2015-08-26,-0.8555,-1.0
2015-08-27,-0.9782,-1.0
2015-08-28,-0.7615,-1.0
2015-08-31,-0.9468,0.0
2015-09-01,-0.6908,0.0
2015-09-02,-0.8144,0.0
2015-09-03,-0.6486,-1.0
2015-09-04,0.6462,0.0
2015-09-08,-0.9287,-1.0
2015-09-09,-0.9545,-1.0
2015-09-10,-0.7003,-1.0
2015-09-11,-0.9015,-1.0
2015-09-14,-0.6782,-1.0
2015-09-15,-0.8228,-1.0
2015-09-16,-0.4412,-1.0
2015-09-17,-0.9011,0.0
2015-09-18,-0.952,-1.0
2015-09-21,-0.9531,-1.0
2015-09-22,-0.8555,1.0
2015-09-23,0.5859,1.0
2015-09-24,-0.9246,-1.0
2015-09-25,-0.7096,-1.0
2015-09-28,-0.6124,-1.0
2015-09-29,-0.8807,-1.0
2015-09-30,0.4588,-1.0
2015-10-01,-0.9392,-1.0
2015-10-02,-0.8126,-1.0
2015-10-05,-0.836,0.0
2015-10-06,-0.9559,-1.0
2015-10-07,-0.3818,-1.0
2015-10-08,-0.891,-1.0
2015-10-09,-0.7906,0.0
2015-10-12,-0.5859,-1.0
2015-10-13,0.25,0.0
2015-10-14,-0.9217,-1.0
2015-10-15,-0.9747,0.0
2015-10-16,-0.8591,-1.0
2015-10-19,-0.9509,-1.0
2015-10-20,0.6486,0.0
2015-10-21,-0.5859,-1.0
2015-10-22,-0.5128,0.0
2015-10-23,-0.8442,-1.0
2015-10-26,-0.4939,-1.0
2015-10-27,-0.9538,-1.0
2015-10-28,-0.8074,-1.0
2015-10-29,-0.765,0.0
2015-10-30,-0.9413,-1.0
2015-11-02,-0.8658,-1.0
2015-11-03,-0.9485,-1.0
2015-11-04,0.2321,-1.0
2015-11-05,-0.9571,0.0
2015-11-06,0.5859,-1.0
2015-11-09,-0.4939,-1.0
2015-11-10,-0.8481,-1.0
2015-11-11,0.101,0.0
2015-11-12,0.9413,0.0
2015-11-13,-0.8779,0.0
2015-11-16,-0.8271,-1.0
2015-11-17,0.0559,-1.0
2015-11-18,-0.9135,0.0
2015-11-19,-0.9313,-1.0
2015-11-20,-0.9041,0.0
2015-11-23,0.3818,-1.0
2015-11-24,-0.6486,0.0
2015-11-25,-0.9081,-1.0
2015-11-27,0.5753,-1.0
2015-11-30,0.6513,1.0
2015-12-01,-0.5684,-1.0
2015-12-02,0.5994,0.0
2015-12-03,-0.7906,0.0
2015-12-04,-0.6486,1.0
2015-12-07,-0.7579,0.0
2015-12-08,-0.8519,0.0
2015-12-09,-0.9231,0.0
2015-12-10,-0.9413,-1.0
2015-12-11,0.786,0.0
2015-12-14,-0.6586,-1.0
2015-12-15,-0.5719,-1.0
2015-12-16,-0.802,-1.0
2015-12-17,-0.128,0.0
2015-12-18,-0.0258,-1.0
2015-12-21,-0.8625,-1.0
2015-12-22,-0.296,-1.0
2015-12-23,-0.7631,0.0
2015-12-24,-0.9274,0.0
2015-12-28,-0.6369,-1.0
2015-12-29,-0.9432,-1.0
2015-12-30,-0.8519,-1.0
2015-12-31,-0.7871,-1.0
2016-01-04,0.4588,-1.0
2016-01-05,-0.9477,-1.0
2016-01-06,-0.9393,-1.0
2016-01-07,-0.9517,-1.0
2016-01-08,-0.8316,-1.0
2016-01-11,-0.0258,-1.0
2016-01-12,-0.9421,-1.0
2016-01-13,0.9493,0.0
2016-01-14,-0.9382,-1.0
2016-01-15,-0.8316,-1.0
2016-01-19,-0.7184,-1.0
2016-01-20,-0.1027,0.0
2016-01-21,-0.8672,-1.0
2016-01-22,-0.9036,-1.0
2016-01-25,-0.9388,-1.0
2016-01-26,-0.9607,-1.0
2016-01-27,-0.7504,-1.0
2016-01-28,-0.1779,-1.0
2016-01-29,-0.6616,-1.0
2016-02-01,0.5423,-1.0
2016-02-02,-0.9325,-1.0
2016-02-03,-0.7717,0.0
2016-02-04,-0.9001,-1.0
2016-02-05,0.3818,-1.0
2016-02-08,-0.8751,-1.0
2016-02-09,-0.5859,-1.0
2016-02-10,-0.9829,-1.0
2016-02-11,-0.9371,-1.0
2016-02-12,-0.6478,-1.0
2016-02-16,0.0202,-1.0
2016-02-17,-0.9169,-1.0
2016-02-18,-0.8402,-1.0
2016-02-19,-0.8834,-1.0
2016-02-22,-0.9001,-1.0
2016-02-23,0.0258,-1.0
2016-02-24,0.2732,0.0
2016-02-25,-0.7003,-1.0
2016-02-26,0.1027,0.0
2016-02-29,-0.4939,-1.0
2016-03-01,-0.8505,0.0
2016-03-02,0.7717,0.0
2016-03-03,-0.9207,1.0
2016-03-04,-0.7717,-1.0
2016-03-07,-0.6666,0.0
2016-03-08,-0.9118,0.0
2016-03-09,-0.8625,-1.0
2016-03-10,-0.9638,-1.0
2016-03-11,-0.2732,-1.0
2016-03-14,0.8442,0.0
2016-03-15,-0.8316,0.0
2016-03-16,0.4939,0.0
2016-03-17,-0.2023,-1.0
2016-03-18,-0.9517,-1.0
2016-03-21,-0.9652,-1.0
2016-03-22,-0.989,-1.0
2016-03-23,-0.9517,-1.0
2016-03-24,0.2382,0.0
2016-03-28,0.3182,-1.0
2016-03-29,0.0,-1.0
2016-03-30,-0.9201,0.0
2016-03-31,-0.9777,-1.0
2016-04-01,-0.5423,-1.0
2016-04-04,-0.7569,-1.0
2016-04-05,-0.5859,-1.0
2016-04-06,0.0651,0.0
2016-04-07,0.7964,0.0
2016-04-08,0.128,-1.0
2016-04-11,-0.7579,-1.0
2016-04-12,-0.9022,0.0
2016-04-13,-0.91,-1.0
2016-04-14,-0.4019,0.0
2016-04-15,-0.8979,-1.0
2016-04-18,-0.9372,-1.0
2016-04-19,-0.4215,-1.0
2016-04-20,0.128,-1.0
2016-04-21,-0.4939,-1.0
2016-04-22,-0.5106,0.0
2016-04-25,-0.9682,-1.0
2016-04-26,-0.6249,-1.0
2016-04-27,-0.8807,-1.0
2016-04-28,-0.9769,-1.0
2016-04-29,-0.7579,-1.0
2016-05-02,-0.5994,-1.0
2016-05-03,-0.4019,-1.0
2016-05-04,-0.9136,-1.0
2016-05-05,-0.9325,-1.0
2016-05-06,0.6249,0.0
2016-05-09,-0.7077,0.0
2016-05-10,-0.891,-1.0
2016-05-11,0.5232,-1.0
2016-05-12,-0.5719,-1.0
2016-05-13,-0.1779,0.0
2016-05-16,-0.3818,-1.0
2016-05-17,-0.4588,0.0
2016-05-18,-0.8442,-1.0
2016-05-19,-0.984,-1.0
2016-05-20,-0.6249,-1.0
2016-05-23,-0.991,0.0
2016-05-24,-0.9062,-1.0
2016-05-25,-0.9062,-1.0
2016-05-26,-0.6369,-1.0
2016-05-27,-0.9468,-1.0
2016-05-31,-0.296,-1.0
2016-06-01,-0.9549,-1.0
2016-06-02,0.4576,0.0
2016-06-03,-0.8807,0.0
2016-06-06,-0.9846,-1.0
2016-06-07,-0.7964,0.0
2016-06-08,-0.8316,-1.0
2016-06-09,-0.7964,0.0
2016-06-10,-0.91,-1.0
2016-06-13,-0.9531,-1.0
2016-06-14,-0.8225,-1.0
2016-06-15,-0.4201,-1.0
2016-06-16,-0.9678,0.0
2016-06-17,-0.9657,-1.0
2016-06-20,-0.7096,-1.0
2016-06-21,-0.9617,-1.0
2016-06-22,-0.9623,-1.0
2016-06-23,-0.7367,-1.0
2016-06-24,-0.4215,-1.0
2016-06-27,-0.7717,-1.0
2016-06-28,0.8834,-1.0
2016-06-29,-0.3716,0.0
2016-06-30,-0.9282,0.0
2016-07-01,-0.8689,-1.0
